Species,humanPer,mousePer,reduced_pct,mouse
[Clostridium] symbiosum,0.323999074,1.058595497,1.708089826,ERR1310101
[Ruminococcus] torques,0.300856283,0.31310571,0.057575334,ERR1310101
Blautia coccoides,0.300856283,0.193827345,-0.634302371,ERR1310101
Blautia hansenii,0.300856283,1.550618757,2.365697629,ERR1310101
[Eubacterium] hallii,0.277713492,0.670940808,1.272588224,ERR1310101
Blautia glucerasea,0.277713492,12.56895781,5.500123949,ERR1310101
Bacteroides xylanisolvens,0.161999537,13.25480841,6.354382316,ERR1310101
Blautia hydrogenotrophica,0.161999537,0.10436857,-0.634302371,ERR1310101
Bacteroides fragilis,0.115713955,3.906366483,5.077192536,ERR1310101
Peptoniphilus lacrimalis,0.115713955,0.31310571,1.436086957,ERR1310101
Blautia luti,11.15482527,3.612673971,-1.626528947,ERR1310102
Ruminococcus sp. DSM 100440,4.165702384,1.401638535,-1.571445426,ERR1310102
Blautia obeum,4.119416802,0.533017471,-2.950185378,ERR1310102
Collinsella aerofaciens,1.990280028,0.355344981,-2.485679202,ERR1310102
[Clostridium] leptum,1.619995371,0.473793308,-1.773659965,ERR1310102
[Clostridium] saccharolyticum,1.36542467,0.848879676,-0.685717744,ERR1310102
Hespellia stercorisuis,0.995140014,1.648405883,0.728100089,ERR1310102
[Eubacterium] rectale,0.90256885,0.217155266,-2.055310049,ERR1310102
Bacteroides uniformis,0.856283268,16.5334123,4.271152565,ERR1310102
Eggerthella sp. YY7918,0.694283731,1.273319514,0.874997211,ERR1310102
Butyricicoccus desmolans,0.532284193,0.207284572,-1.360583982,ERR1310102
Anaerostipes caccae,0.393427447,2.151811272,2.451382034,ERR1310102
Eggerthella lenta,0.370284656,0.108577633,-1.769907831,ERR1310102
Parabacteroides johnsonii,0.370284656,4.61948475,3.64102527,ERR1310102
[Clostridium] indolis,0.347141865,2.043233639,2.557256913,ERR1310102
[Clostridium] symbiosum,0.323999074,1.618793801,2.320857633,ERR1310102
Blautia coccoides,0.300856283,0.138189715,-1.122424245,ERR1310102
Blautia hansenii,0.300856283,2.793406376,3.214879076,ERR1310102
[Eubacterium] hallii,0.277713492,0.730431349,1.395151416,ERR1310102
Blautia glucerasea,0.277713492,5.764485243,4.375522609,ERR1310102
Bacteroides xylanisolvens,0.161999537,15.05280821,6.537899156,ERR1310102
Bacteroides fragilis,0.115713955,4.195044912,5.180051487,ERR1310102
Peptoniphilus lacrimalis,0.115713955,0.325732899,1.493126575,ERR1310102
Blautia luti,11.15482527,4.078085306,-1.451704056,ERR1310103
Ruminococcus flavefaciens,4.697986577,10.57628025,1.170717815,ERR1310103
Ruminococcus sp. DSM 100440,4.165702384,1.109774034,-1.908293818,ERR1310103
Blautia obeum,4.119416802,1.270223292,-1.697357975,ERR1310103
Roseburia hominis,2.429993057,0.240673887,-3.335800669,ERR1310103
Collinsella aerofaciens,1.990280028,0.240673887,-3.047819906,ERR1310103
Ruminiclostridium thermocellum,1.643138162,0.213932344,-2.941227272,ERR1310103
[Clostridium] leptum,1.619995371,0.213932344,-2.92076317,ERR1310103
[Clostridium] saccharolyticum,1.36542467,0.26741543,-2.352195107,ERR1310103
Hespellia stercorisuis,0.995140014,1.069661719,0.104183188,ERR1310103
[Eubacterium] rectale,0.90256885,0.173820029,-2.376442653,ERR1310103
Bifidobacterium indicum,0.879426059,0.62842626,-0.484818814,ERR1310103
Bacteroides uniformis,0.856283268,30.28479743,5.144361817,ERR1310103
Eggerthella sp. YY7918,0.694283731,0.454606231,-0.610907907,ERR1310103
Bifidobacterium scardovii,0.578569776,1.337077149,1.208519847,ERR1310103
Butyricicoccus desmolans,0.532284193,0.213932344,-1.315042109,ERR1310103
Anaerostipes caccae,0.393427447,2.433480412,2.628851646,ERR1310103
Parabacteroides johnsonii,0.370284656,5.147747025,3.797234483,ERR1310103
Roseburia inulinivorans,0.370284656,0.668538575,0.852376037,ERR1310103
[Clostridium] indolis,0.347141865,0.454606231,0.389092093,ERR1310103
[Clostridium] symbiosum,0.323999074,0.748763204,1.208519847,ERR1310103
Blautia hansenii,0.300856283,1.510897179,2.328259092,ERR1310103
[Eubacterium] hallii,0.277713492,0.334269287,0.267413536,ERR1310103
Blautia glucerasea,0.277713492,2.005615724,2.852376037,ERR1310103
Bacteroides xylanisolvens,0.161999537,12.07380666,6.219747103,ERR1310103
Blautia hydrogenotrophica,0.161999537,0.106966172,-0.598835075,ERR1310103
Bacteroides fragilis,0.115713955,3.168872844,4.775335001,ERR1310103
Blautia luti,11.15482527,7.49724366,-0.57323572,ERR1310104
Ruminococcus sp. DSM 100440,4.165702384,1.874310915,-1.15219948,ERR1310104
Blautia obeum,4.119416802,1.905811939,-1.112034341,ERR1310104
Collinsella aerofaciens,1.990280028,0.819026618,-1.280989184,ERR1310104
[Clostridium] leptum,1.619995371,0.661521499,-1.292129741,ERR1310104
[Clostridium] saccharolyticum,1.36542467,0.378012285,-1.852844696,ERR1310104
Hespellia stercorisuis,0.995140014,0.819026618,-0.280989184,ERR1310104
[Eubacterium] rectale,0.90256885,1.197038904,0.407361148,ERR1310104
Bifidobacterium indicum,0.879426059,0.567018428,-0.633166659,ERR1310104
Bacteroides uniformis,0.856283268,7.985509529,3.221224424,ERR1310104
Bifidobacterium scardovii,0.578569776,1.008032761,0.800979663,ERR1310104
Butyricicoccus desmolans,0.532284193,0.141754607,-1.908801102,ERR1310104
Anaerostipes caccae,0.393427447,0.267758702,-0.555164147,ERR1310104
Eggerthella lenta,0.370284656,0.173255631,-1.095732528,ERR1310104
Parabacteroides johnsonii,0.370284656,28.85493779,6.284039641,ERR1310104
Roseburia inulinivorans,0.370284656,0.441014333,0.252190775,ERR1310104
[Clostridium] indolis,0.347141865,1.874310915,2.432763021,ERR1310104
[Clostridium] symbiosum,0.323999074,1.197038904,1.885408444,ERR1310104
Blautia coccoides,0.300856283,0.315010238,0.06632423,ERR1310104
Blautia hansenii,0.300856283,4.016380532,3.738749572,ERR1310104
[Eubacterium] hallii,0.277713492,0.189006143,-0.555164147,ERR1310104
Blautia glucerasea,0.277713492,8.095763112,4.865497901,ERR1310104
Bacteroides xylanisolvens,0.161999537,1.701055284,3.392368433,ERR1310104
Blautia hydrogenotrophica,0.161999537,0.189006143,0.222443432,ERR1310104
Lactococcus lactis,0.161999537,0.283509214,0.807405932,ERR1310104
Bacteroides fragilis,0.115713955,3.811623878,5.041770995,ERR1310104
Bifidobacterium catenulatum,12.98310576,0.235017626,-5.787722767,ERR1310105
Blautia luti,11.15482527,10.05539701,-0.149697872,ERR1310105
Streptococcus salivarius,5.855126128,0.268591573,-4.446214303,ERR1310105
Ruminococcus sp. DSM 100440,4.165702384,3.961725701,-0.072430775,ERR1310105
Blautia obeum,4.119416802,1.393318785,-1.563914728,ERR1310105
[Eubacterium] sulci,2.059708401,0.117508813,-4.131599237,ERR1310105
Collinsella aerofaciens,1.990280028,0.553970119,-1.845091363,ERR1310105
[Clostridium] leptum,1.619995371,0.671478932,-1.27057565,ERR1310105
Streptococcus vestibularis,1.527424207,0.10072184,-3.922652347,ERR1310105
[Clostridium] saccharolyticum,1.36542467,0.386100386,-1.822301821,ERR1310105
Hespellia stercorisuis,0.995140014,1.225449052,0.300339076,ERR1310105
Roseburia faecis,0.971997223,0.184656706,-2.396106532,ERR1310105
[Eubacterium] rectale,0.90256885,0.721839852,-0.322358192,ERR1310105
Bacteroides uniformis,0.856283268,9.451065973,3.464317018,ERR1310105
Bifidobacterium scardovii,0.578569776,0.285378546,-1.019614077,ERR1310105
Butyricicoccus desmolans,0.532284193,0.285378546,-0.899319843,ERR1310105
Anaerostipes caccae,0.393427447,0.486822226,0.307297426,ERR1310105
Eggerthella lenta,0.370284656,0.721839852,0.963044027,ERR1310105
Parabacteroides johnsonii,0.370284656,12.32163841,5.056415525,ERR1310105
[Clostridium] indolis,0.347141865,1.393318785,2.004928108,ERR1310105
[Clostridium] symbiosum,0.323999074,1.191875105,1.879171469,ERR1310105
[Ruminococcus] torques,0.300856283,1.964075877,2.706704273,ERR1310105
Blautia coccoides,0.300856283,0.386100386,0.35990151,ERR1310105
Blautia hansenii,0.300856283,8.578143361,4.833519035,ERR1310105
[Eubacterium] hallii,0.277713492,0.2518046,-0.141292633,ERR1310105
Blautia glucerasea,0.277713492,6.429410777,4.533017353,ERR1310105
Clostridium sp. ATCC 29733,0.185142328,0.10072184,-0.878258227,ERR1310105
Bacteroides xylanisolvens,0.161999537,1.829780091,3.497608675,ERR1310105
Blautia hydrogenotrophica,0.161999537,0.134295786,-0.27057565,ERR1310105
Lactococcus lactis,0.161999537,0.856135639,2.401849692,ERR1310105
Bacteroides fragilis,0.115713955,4.56605674,5.302314018,ERR1310105
Streptococcus thermophilus,0.115713955,0.167869733,0.536779272,ERR1310105
Blautia luti,11.15482527,6.902392547,-0.692499487,ERR1310106
Ruminococcus sp. DSM 100440,4.165702384,2.498412026,-0.737548352,ERR1310106
Blautia obeum,4.119416802,1.397416896,-1.559677616,ERR1310106
[Clostridium] leptum,1.619995371,1.03747618,-0.642911477,ERR1310106
[Clostridium] saccharolyticum,1.36542467,0.317594749,-2.104090758,ERR1310106
Hespellia stercorisuis,0.995140014,1.609146729,0.693324454,ERR1310106
Roseburia faecis,0.971997223,0.105864916,-3.198727632,ERR1310106
[Eubacterium] rectale,0.90256885,2.138471311,1.244470959,ERR1310106
Bacteroides uniformis,0.856283268,5.123861952,2.581071567,ERR1310106
Butyricicoccus desmolans,0.532284193,0.232902816,-1.192468642,ERR1310106
Anaerostipes caccae,0.393427447,0.275248783,-0.515361428,ERR1310106
Eggerthella lenta,0.370284656,0.381113699,0.041586697,ERR1310106
Parabacteroides johnsonii,0.370284656,24.24306585,6.032793578,ERR1310106
[Clostridium] indolis,0.347141865,1.609146729,2.212698613,ERR1310106
[Clostridium] symbiosum,0.323999074,1.482108829,2.19358979,ERR1310106
[Ruminococcus] torques,0.300856283,1.249206013,2.053865027,ERR1310106
Blautia coccoides,0.300856283,0.275248783,-0.128338305,ERR1310106
Blautia hansenii,0.300856283,2.20199026,2.871661695,ERR1310106
[Eubacterium] hallii,0.277713492,0.656362481,1.240895505,ERR1310106
Blautia glucerasea,0.277713492,14.96929917,5.7522656,ERR1310106
Bacteroides xylanisolvens,0.161999537,3.260639424,4.331093314,ERR1310106
Blautia hydrogenotrophica,0.161999537,0.211729833,0.386234868,ERR1310106
Lactococcus lactis,0.161999537,0.190556849,0.234231775,ERR1310106
Bacteroides fragilis,0.115713955,3.175947491,4.778552291,ERR1310106
Streptococcus thermophilus,0.115713955,0.105864916,-0.128338305,ERR1310106
Blautia luti,11.15482527,7.360525082,-0.599787322,ERR1310107
Ruminococcus flavefaciens,4.697986577,6.313486482,0.42639433,ERR1310107
Ruminococcus sp. DSM 100440,4.165702384,1.515861853,-1.45842149,ERR1310107
Blautia obeum,4.119416802,0.734489764,-2.487625815,ERR1310107
Roseburia hominis,2.429993057,1.093920925,-1.151443736,ERR1310107
Collinsella aerofaciens,1.990280028,0.375058603,-2.407783489,ERR1310107
[Clostridium] leptum,1.619995371,0.218784185,-2.88840933,ERR1310107
[Clostridium] saccharolyticum,1.36542467,0.312548836,-2.12719619,ERR1310107
Hespellia stercorisuis,0.995140014,1.031411158,0.051648129,ERR1310107
Roseburia faecis,0.971997223,0.125019534,-2.958798658,ERR1310107
[Eubacterium] rectale,0.90256885,0.140646976,-2.681958453,ERR1310107
Bifidobacterium indicum,0.879426059,0.843881857,-0.059521247,ERR1310107
Bacteroides uniformis,0.856283268,34.80231286,5.344951242,ERR1310107
Eggerthella sp. YY7918,0.694283731,0.687607439,-0.013940212,ERR1310107
Bifidobacterium scardovii,0.578569776,1.547116737,1.419019195,ERR1310107
Butyricicoccus desmolans,0.532284193,0.203156743,-1.389603473,ERR1310107
Anaerostipes caccae,0.393427447,2.219096734,2.495803043,ERR1310107
Parabacteroides johnsonii,0.370284656,2.062822316,2.477912884,ERR1310107
[Clostridium] indolis,0.347141865,0.484450695,0.480824479,ERR1310107
[Clostridium] symbiosum,0.323999074,0.640725113,0.983715847,ERR1310107
Blautia coccoides,0.300856283,0.328176278,0.125396469,ERR1310107
Blautia hansenii,0.300856283,1.937802782,2.687275357,ERR1310107
[Eubacterium] hallii,0.277713492,0.328176278,0.240873687,ERR1310107
Blautia glucerasea,0.277713492,2.500390686,3.170484359,ERR1310107
Bacteroides xylanisolvens,0.161999537,9.188935771,5.825836187,ERR1310107
Blautia hydrogenotrophica,0.161999537,0.140646976,-0.203911156,ERR1310107
Bacteroides fragilis,0.115713955,3.031723707,4.711503512,ERR1310107
Blautia luti,11.15482527,3.031118285,-1.879745858,ERR1310108
Ruminococcus sp. DSM 100440,4.165702384,1.506591337,-1.467271632,ERR1310108
Blautia obeum,4.119416802,0.511164918,-3.010579375,ERR1310108
[Eubacterium] sulci,2.059708401,0.1614205,-3.673544388,ERR1310108
Collinsella aerofaciens,1.990280028,0.260066362,-2.936019718,ERR1310108
[Clostridium] leptum,1.619995371,0.206259528,-2.973457019,ERR1310108
[Clostridium] saccharolyticum,1.36542467,0.295937584,-2.205984888,ERR1310108
Hespellia stercorisuis,0.995140014,1.757689893,0.820709131,ERR1310108
[Eubacterium] rectale,0.90256885,0.295937584,-1.608744057,ERR1310108
Bacteroides uniformis,0.856283268,18.19567752,4.409363826,ERR1310108
Eggerthella sp. YY7918,0.694283731,0.475293696,-0.546706099,ERR1310108
Butyricicoccus desmolans,0.532284193,0.134517084,-1.984407318,ERR1310108
Anaerostipes caccae,0.393427447,3.291184647,3.064437454,ERR1310108
Eggerthella lenta,0.370284656,0.143484889,-1.367735958,ERR1310108
Parabacteroides johnsonii,0.370284656,6.573401489,4.14993343,ERR1310108
[Clostridium] indolis,0.347141865,2.125369922,2.614116695,ERR1310108
[Clostridium] symbiosum,0.323999074,1.165814725,1.847276933,ERR1310108
Blautia coccoides,0.300856283,0.152452695,-0.980712835,ERR1310108
Blautia hansenii,0.300856283,2.537888979,3.076482567,ERR1310108
[Eubacterium] hallii,0.277713492,0.708456641,1.351082289,ERR1310108
Blautia glucerasea,0.277713492,3.201506591,3.527081805,ERR1310108
Bacteroides xylanisolvens,0.161999537,17.83696529,6.782736681,ERR1310108
Bacteroides fragilis,0.115713955,4.385256928,5.244026602,ERR1310108
Blautia luti,11.15482527,9.323280618,-0.25875832,ERR1310109
Streptococcus salivarius,5.855126128,0.20228025,-4.855272876,ERR1310109
Ruminococcus sp. DSM 100440,4.165702384,2.206693637,-0.916673421,ERR1310109
Blautia obeum,4.119416802,1.783744024,-1.207531509,ERR1310109
Collinsella aerofaciens,1.990280028,0.845899228,-1.234413719,ERR1310109
[Clostridium] leptum,1.619995371,0.753953659,-1.103441933,ERR1310109
[Clostridium] saccharolyticum,1.36542467,0.257447591,-2.406999048,ERR1310109
Hespellia stercorisuis,0.995140014,1.268848841,0.350548782,ERR1310109
[Eubacterium] rectale,0.90256885,1.121735932,0.313624198,ERR1310109
Bifidobacterium indicum,0.879426059,0.312614932,-1.492175593,ERR1310109
Bacteroides uniformis,0.856283268,17.6535491,4.36572631,ERR1310109
Bifidobacterium scardovii,0.578569776,0.919455682,0.66828908,ERR1310109
Butyricicoccus desmolans,0.532284193,0.147112909,-1.855272876,ERR1310109
Anaerostipes caccae,0.393427447,0.4045605,0.040257857,ERR1310109
Parabacteroides johnsonii,0.370284656,17.21221037,5.538653799,ERR1310109
[Clostridium] indolis,0.347141865,2.298639206,2.727182769,ERR1310109
[Clostridium] symbiosum,0.323999074,1.213681501,1.905328277,ERR1310109
Blautia coccoides,0.300856283,0.367782273,0.289777456,ERR1310109
Blautia hansenii,0.300856283,4.155939684,3.788028324,ERR1310109
[Eubacterium] hallii,0.277713492,0.4045605,0.542758197,ERR1310109
Blautia glucerasea,0.277713492,6.969474071,4.649380617,ERR1310109
Bacteroides xylanisolvens,0.161999537,1.783744024,3.460847,ERR1310109
Blautia hydrogenotrophica,0.161999537,0.20228025,0.320365776,ERR1310109
Lactococcus lactis,0.161999537,0.386171387,1.25325158,ERR1310109
Bacteroides fragilis,0.115713955,5.020228025,5.439118126,ERR1310109
Peptoniphilus lacrimalis,0.115713955,0.110334682,-0.068676515,ERR1310109
Bifidobacterium catenulatum,12.98310576,0.439496045,-4.884641549,ERR1310110
Blautia luti,11.15482527,9.053618517,-0.301101492,ERR1310110
Streptococcus salivarius,5.855126128,0.249047759,-4.555205917,ERR1310110
Ruminococcus sp. DSM 100440,4.165702384,3.750366247,-0.15152828,ERR1310110
Blautia obeum,4.119416802,1.538236156,-1.421163097,ERR1310110
Collinsella aerofaciens,1.990280028,0.629944331,-1.659675184,ERR1310110
[Clostridium] leptum,1.619995371,0.732493408,-1.145102011,ERR1310110
[Clostridium] saccharolyticum,1.36542467,0.249047759,-2.454855392,ERR1310110
Hespellia stercorisuis,0.995140014,1.406387343,0.499022563,ERR1310110
Roseburia faecis,0.971997223,0.16114855,-2.592560988,ERR1310110
[Eubacterium] rectale,0.90256885,1.084090243,0.264375963,ERR1310110
Bacteroides uniformis,0.856283268,9.639613243,3.492815225,ERR1310110
Bifidobacterium scardovii,0.578569776,0.263697627,-1.133606372,ERR1310110
Butyricicoccus desmolans,0.532284193,0.278347495,-0.935309626,ERR1310110
Anaerostipes caccae,0.393427447,0.483445649,0.297256095,ERR1310110
Eggerthella lenta,0.370284656,0.512745385,0.469607833,ERR1310110
Parabacteroides johnsonii,0.370284656,13.09698213,5.144455838,ERR1310110
[Clostridium] indolis,0.347141865,1.50893642,2.119934748,ERR1310110
[Clostridium] symbiosum,0.323999074,1.010840902,1.641494351,ERR1310110
[Ruminococcus] torques,0.300856283,1.684734837,2.485375149,ERR1310110
Blautia coccoides,0.300856283,0.527395253,0.8098101,ERR1310110
Blautia hansenii,0.300856283,6.138294755,4.350691532,ERR1310110
[Eubacterium] hallii,0.277713492,0.483445649,0.799756435,ERR1310110
Blautia glucerasea,0.277713492,8.218576033,4.887219276,ERR1310110
Bacteroides xylanisolvens,0.161999537,1.772634046,3.451833132,ERR1310110
Blautia hydrogenotrophica,0.161999537,0.292997363,0.854897989,ERR1310110
Lactococcus lactis,0.161999537,0.498095517,1.620432736,ERR1310110
Bacteroides fragilis,0.115713955,4.145912687,5.163054964,ERR1310110
Streptococcus thermophilus,0.115713955,0.102549077,-0.174248356,ERR1310110
Blautia luti,11.15482527,5.392840539,-1.048550635,ERR1310111
Ruminococcus sp. DSM 100440,4.165702384,1.394700139,-1.578604795,ERR1310111
Blautia obeum,4.119416802,1.084766775,-1.925055209,ERR1310111
[Clostridium] leptum,1.619995371,0.495893383,-1.707887811,ERR1310111
[Clostridium] saccharolyticum,1.36542467,0.480396715,-1.507051534,ERR1310111
Hespellia stercorisuis,0.995140014,0.821323415,-0.276949095,ERR1310111
Roseburia faecis,0.971997223,0.185960019,-2.385959717,ERR1310111
[Eubacterium] rectale,0.90256885,1.642646831,0.863913441,ERR1310111
Bacteroides uniformis,0.856283268,9.778397645,3.513438035,ERR1310111
Bifidobacterium scardovii,0.578569776,0.139470014,-2.052535983,ERR1310111
Butyricicoccus desmolans,0.532284193,0.201456687,-1.401727032,ERR1310111
Anaerostipes caccae,0.393427447,0.216953355,-0.858712714,ERR1310111
Eggerthella lenta,0.370284656,0.185960019,-0.993642294,ERR1310111
Parabacteroides johnsonii,0.370284656,13.15667132,5.151015949,ERR1310111
[Clostridium] indolis,0.347141865,2.092050209,2.591320207,ERR1310111
