Genus,humanPer,mousePer,reduced_pct,mouse
Eubacterium,1.500461681,0.510835913,-1.554474616,ERR1310111
Bacteroides,1.246537396,36.82662539,4.884751132,ERR1310111
Eggerthella,1.061865189,0.185758514,-2.515100377,ERR1310111
Hespellia,0.992613112,0.820433437,-0.274845222,ERR1310111
[Eubacterium] rectale[genus],0.900277008,1.640866873,0.866017314,ERR1310111
Butyricicoccus,0.530932595,0.20123839,-1.39962316,ERR1310111
Erysipelatoclostridium,0.530932595,0.572755418,0.109390488,ERR1310111
Clostridium,0.461680517,0.108359133,-2.091074095,ERR1310111
Anaerostipes,0.39242844,0.216718266,-0.856608841,ERR1310111
Parabacteroides,0.369344414,13.59133127,5.201576208,ERR1310111
Peptoniphilus,0.115420129,0.139318885,0.271495985,ERR1310111
Blautia,16.64358264,16.00721226,-0.05624394,ERR1310112
Ruminococcus,9.072022161,1.262145648,-2.845545762,ERR1310112
Ruminiclostridium,4.224376731,0.440749274,-3.260708403,ERR1310112
Lachnoclostridium,2.16989843,10.78834018,2.3137735,ERR1310112
Collinsella,2.031394275,0.320544926,-2.663871802,ERR1310112
Eubacterium,1.500461681,0.611038766,-1.296070659,ERR1310112
Bacteroides,1.246537396,53.73134328,5.429765836,ERR1310112
Eggerthella,1.061865189,0.721226084,-0.558077138,ERR1310112
Hespellia,0.992613112,1.592707603,0.682178017,ERR1310112
[Eubacterium] rectale[genus],0.900277008,0.500851447,-0.845986212,ERR1310112
Butyricicoccus,0.530932595,0.110187318,-2.268570521,ERR1310112
Erysipelatoclostridium,0.530932595,0.721226084,0.441922862,ERR1310112
Anaerostipes,0.39242844,2.404086948,2.614987571,ERR1310112
Parabacteroides,0.369344414,4.928378243,3.738074322,ERR1310112
Bifidobacterium,35.50323176,2.715684463,-3.708562588,ERR1310113
Blautia,16.64358264,12.41455755,-0.422933172,ERR1310113
Ruminococcus,9.072022161,10.62257528,0.227637498,ERR1310113
Ruminiclostridium,4.224376731,0.794383891,-2.410830229,ERR1310113
Roseburia,3.78578024,1.145390726,-1.724750839,ERR1310113
Lachnoclostridium,2.16989843,6.09643451,1.490338217,ERR1310113
Collinsella,2.031394275,1.07149455,-0.922845769,ERR1310113
Eubacterium,1.500461681,0.424903011,-1.820201002,ERR1310113
Bacteroides,1.246537396,51.06225753,5.356259253,ERR1310113
Eggerthella,1.061865189,1.053020506,-0.012067087,ERR1310113
Hespellia,0.992613112,0.905228154,-0.132950056,ERR1310113
[Eubacterium] rectale[genus],0.900277008,0.147792352,-2.606797364,ERR1310113
Butyricicoccus,0.530932595,0.18474044,-1.523029006,ERR1310113
Erysipelatoclostridium,0.530932595,0.554221319,0.061933494,ERR1310113
Anaerostipes,0.39242844,1.477923517,1.913070109,ERR1310113
Parabacteroides,0.369344414,3.30685387,3.162420632,ERR1310113
Peptoniphilus,0.115420129,0.110844264,-0.058360739,ERR1310113
Bifidobacterium,35.50323176,1.361826943,-4.704335068,ERR1310114
Blautia,16.64358264,21.53781689,0.371906007,ERR1310114
Ruminococcus,9.072022161,1.592289964,-2.510321082,ERR1310114
Streptococcus,7.779316713,0.125707102,-5.951505374,ERR1310114
Ruminiclostridium,4.224376731,0.733291431,-2.526279915,ERR1310114
Roseburia,3.78578024,0.314267756,-3.590524502,ERR1310114
Lachnoclostridium,2.16989843,12.46595433,2.522293913,ERR1310114
[Eubacterium] sulci[genus],2.054478301,0.104755919,-4.29366843,ERR1310114
Collinsella,2.031394275,1.236119841,-0.716651663,ERR1310114
Eubacterium,1.500461681,0.146658286,-3.354875984,ERR1310114
Bacteroides,1.246537396,19.73601508,3.984832654,ERR1310114
Hespellia,0.992613112,0.817096166,-0.280725629,ERR1310114
[Eubacterium] rectale[genus],0.900277008,1.278022208,0.505472025,ERR1310114
Butyricicoccus,0.530932595,0.209511837,-1.341496955,ERR1310114
Erysipelatoclostridium,0.530932595,0.900900901,0.762839705,ERR1310114
Anaerostipes,0.39242844,0.188560654,-1.057400933,ERR1310114
Parabacteroides,0.369344414,25.68615127,6.11988017,ERR1310114
Lactococcus,0.161588181,0.33521894,1.052781984,ERR1310114
Bifidobacterium,35.50323176,0.164154604,-7.756751333,ERR1310115
Blautia,16.64358264,26.2945829,0.659799596,ERR1310115
Ruminococcus,9.072022161,2.044470974,-2.149696583,ERR1310115
Streptococcus,7.779316713,0.164154604,-5.566516327,ERR1310115
Ruminiclostridium,4.224376731,0.358155499,-3.560080502,ERR1310115
Roseburia,3.78578024,0.28353977,-3.738967655,ERR1310115
Lachnoclostridium,2.16989843,12.28174899,2.500816605,ERR1310115
[Eubacterium] sulci[genus],2.054478301,0.104462021,-4.297721673,ERR1310115
Collinsella,2.031394275,1.134159081,-0.840847269,ERR1310115
Eubacterium,1.500461681,0.298462916,-2.329782882,ERR1310115
Bacteroides,1.246537396,25.0559618,4.329155849,ERR1310115
Eggerthella,1.061865189,0.104462021,-3.345550198,ERR1310115
Hespellia,0.992613112,0.984927623,-0.0112138,ERR1310115
[Eubacterium] rectale[genus],0.900277008,1.731084913,0.943235612,ERR1310115
Butyricicoccus,0.530932595,0.164154604,-1.693473502,ERR1310115
Erysipelatoclostridium,0.530932595,0.28353977,-0.904977607,ERR1310115
Anaerostipes,0.39242844,0.298462916,-0.394877911,ERR1310115
Parabacteroides,0.369344414,14.7291449,5.31756311,ERR1310115
Lactococcus,0.161588181,0.28353977,0.811229427,ERR1310115
Bifidobacterium,35.50323176,0.176522507,-7.651954406,ERR1310116
Blautia,16.64358264,25.34863195,0.606941871,ERR1310116
Ruminococcus,9.072022161,2.559576346,-1.825519125,ERR1310116
Ruminiclostridium,4.224376731,0.759046778,-2.476477797,ERR1310116
Roseburia,3.78578024,0.141218005,-4.744594718,ERR1310116
Lachnoclostridium,2.16989843,7.219770521,1.734325468,ERR1310116
[Eubacterium] sulci[genus],2.054478301,0.105913504,-4.277813643,ERR1310116
Collinsella,2.031394275,1.041482789,-0.963831282,ERR1310116
Eubacterium,1.500461681,0.653133274,-1.19995716,ERR1310116
Bacteroides,1.246537396,30.09708738,4.593625809,ERR1310116
Eggerthella,1.061865189,0.247131509,-2.103249747,ERR1310116
Hespellia,0.992613112,1.05913504,0.093583128,ERR1310116
[Eubacterium] rectale[genus],0.900277008,2.577228597,1.517379627,ERR1310116
Butyricicoccus,0.530932595,0.194174757,-1.451173051,ERR1310116
Erysipelatoclostridium,0.530932595,0.917917034,0.789835049,ERR1310116
Clostridium,0.461680517,0.158870256,-1.539045807,ERR1310116
Anaerostipes,0.39242844,0.282436011,-0.474505554,ERR1310116
Parabacteroides,0.369344414,13.380406,5.179011325,ERR1310116
Lactococcus,0.161588181,0.123565755,-0.387042713,ERR1310116
Christensenella,0.115420129,0.123565755,0.098384114,ERR1310116
Peptoniphilus,0.115420129,0.105913504,-0.124008307,ERR1310116
Blautia,16.64358264,10.96679777,-0.601823687,ERR1310117
Ruminococcus,9.072022161,0.84148907,-3.430407727,ERR1310117
Ruminiclostridium,4.224376731,0.411597915,-3.359430923,ERR1310117
Lachnoclostridium,2.16989843,13.86627641,2.675881006,ERR1310117
Collinsella,2.031394275,0.320131711,-2.665732782,ERR1310117
Eubacterium,1.500461681,0.521357358,-1.52506198,ERR1310117
Bacteroides,1.246537396,57.40418915,5.525157954,ERR1310117
Eggerthella,1.061865189,0.631116802,-0.75062168,ERR1310117
Hespellia,0.992613112,1.033568097,0.058330027,ERR1310117
[Eubacterium] rectale[genus],0.900277008,0.429891155,-1.066397548,ERR1310117
Butyricicoccus,0.530932595,0.192079027,-1.466828714,ERR1310117
Erysipelatoclostridium,0.530932595,0.585383701,0.140853863,ERR1310117
Anaerostipes,0.39242844,1.436019391,1.871573727,ERR1310117
Parabacteroides,0.369344414,4.756242568,3.686783632,ERR1310117
Peptoniphilus,0.115420129,0.173785786,0.590415238,ERR1310117
Bifidobacterium,35.50323176,2.877126053,-3.62525002,ERR1310118
Blautia,16.64358264,9.601017326,-0.793706829,ERR1310118
Ruminococcus,9.072022161,10.0460976,0.147139127,ERR1310118
Ruminiclostridium,4.224376731,0.524558894,-3.009561838,ERR1310118
Roseburia,3.78578024,1.287553648,-1.555958121,ERR1310118
Lachnoclostridium,2.16989843,6.294706724,1.536511649,ERR1310118
Collinsella,2.031394275,0.238435861,-3.090797142,ERR1310118
Eubacterium,1.500461681,0.349705929,-2.101192314,ERR1310118
Bacteroides,1.246537396,53.21888412,5.415940191,ERR1310118
Eggerthella,1.061865189,0.66762041,-0.669500652,ERR1310118
Hespellia,0.992613112,0.969639167,-0.033783536,ERR1310118
Butyricicoccus,0.530932595,0.190748689,-1.476855575,ERR1310118
Erysipelatoclostridium,0.530932595,0.397393101,-0.417961885,ERR1310118
Anaerostipes,0.39242844,2.416150056,2.622208553,ERR1310118
Parabacteroides,0.369344414,3.958035289,3.421745813,ERR1310118
Bifidobacterium,35.50323176,1.588960903,-4.481794823,ERR1310119
Blautia,16.64358264,21.55550909,0.37309062,ERR1310119
Ruminococcus,9.072022161,1.630775664,-2.475865832,ERR1310119
Streptococcus,7.779316713,0.229981183,-5.080055711,ERR1310119
Ruminiclostridium,4.224376731,0.794480452,-2.410654873,ERR1310119
Roseburia,3.78578024,0.209073803,-4.178506458,ERR1310119
Lachnoclostridium,2.16989843,10.6209492,2.291213287,ERR1310119
Collinsella,2.031394275,1.630775664,-0.316911948,ERR1310119
Eubacterium,1.500461681,0.209073803,-2.843322267,ERR1310119
Bacteroides,1.246537396,21.84821242,4.131517176,ERR1310119
Eggerthella,1.061865189,0.209073803,-2.34451641,ERR1310119
Hespellia,0.992613112,1.33807234,0.430852697,ERR1310119
[Eubacterium] rectale[genus],0.900277008,1.254442818,0.478605828,ERR1310119
Butyricicoccus,0.530932595,0.250888564,-1.081482004,ERR1310119
Erysipelatoclostridium,0.530932595,1.233535438,1.216198545,ERR1310119
Anaerostipes,0.39242844,0.418147606,0.091582705,ERR1310119
Parabacteroides,0.369344414,25.17248589,6.090737128,ERR1310119
Lactococcus,0.161588181,0.397240226,1.297690043,ERR1310119
Peptoniphilus,0.115420129,0.104536902,-0.142882548,ERR1310119
Bifidobacterium,35.50323176,0.444670309,-6.319070468,ERR1310120
Blautia,16.64358264,27.39169102,0.718772317,ERR1310120
Ruminococcus,9.072022161,2.731546182,-1.73170635,ERR1310120
Streptococcus,7.779316713,0.215982721,-5.170655637,ERR1310120
Ruminiclostridium,4.224376731,0.749587092,-2.494570486,ERR1310120
Roseburia,3.78578024,0.254097319,-3.897137607,ERR1310120
Lachnoclostridium,2.16989843,11.75200102,2.437207007,ERR1310120
[Eubacterium] sulci[genus],2.054478301,0.165163258,-3.63680741,ERR1310120
Collinsella,2.031394275,1.562698514,-0.37843081,ERR1310120
Eubacterium,1.500461681,0.266802185,-2.491564087,ERR1310120
Bacteroides,1.246537396,21.21712616,4.089231188,ERR1310120
Eggerthella,1.061865189,0.152458392,-2.800113152,ERR1310120
Hespellia,0.992613112,1.44835472,0.545111563,ERR1310120
[Eubacterium] rectale[genus],0.900277008,1.867615297,1.052756429,ERR1310120
Butyricicoccus,0.530932595,0.228687587,-1.215150652,ERR1310120
Erysipelatoclostridium,0.530932595,0.520899505,-0.027523648,ERR1310120
Clostridium,0.461680517,0.152458392,-1.598479291,ERR1310120
Anaerostipes,0.39242844,0.304916783,-0.364014037,ERR1310120
Parabacteroides,0.369344414,14.85198831,5.329545518,ERR1310120
Lactococcus,0.161588181,0.381145979,1.238021977,ERR1310120
Peptoniphilus,0.115420129,0.12704866,0.138486303,ERR1310120
Bifidobacterium,35.50323176,0.10108952,-8.456173099,ERR1310121
Blautia,16.64358264,8.525216219,-0.965157687,ERR1310121
Ruminococcus,9.072022161,0.94350219,-3.265326392,ERR1310121
Ruminiclostridium,4.224376731,0.269572054,-3.96999565,ERR1310121
Lachnoclostridium,2.16989843,13.38874537,2.625321356,ERR1310121
Collinsella,2.031394275,0.202179041,-3.32876493,ERR1310121
Eubacterium,1.500461681,0.561608447,-1.417769936,ERR1310121
Bacteroides,1.246537396,63.11355723,5.66195187,ERR1310121
Eggerthella,1.061865189,0.52791194,-1.008231417,ERR1310121
Hespellia,0.992613112,1.224306414,0.302661257,ERR1310121
[Eubacterium] rectale[genus],0.900277008,0.258339885,-1.801098576,ERR1310121
Butyricicoccus,0.530932595,0.134786027,-1.977857768,ERR1310121
Erysipelatoclostridium,0.530932595,0.584072784,0.137619449,ERR1310121
Anaerostipes,0.39242844,1.415253285,1.850558769,ERR1310121
Parabacteroides,0.369344414,3.335954173,3.175060808,ERR1310121
Peptoniphilus,0.115420129,0.258339885,1.162375548,ERR1310121
Bifidobacterium,35.50323176,0.257069409,-7.109648605,ERR1310122
Blautia,16.64358264,26.55724738,0.674139605,ERR1310122
Ruminococcus,9.072022161,3.539648013,-1.357818261,ERR1310122
Streptococcus,7.779316713,0.118647419,-6.034890816,ERR1310122
Ruminiclostridium,4.224376731,0.830531936,-2.346630951,ERR1310122
Lachnoclostridium,2.16989843,9.353371564,2.107858986,ERR1310122
[Eubacterium] sulci[genus],2.054478301,0.177971129,-3.529056965,ERR1310122
Collinsella,2.031394275,1.166699624,-0.800037105,ERR1310122
Eubacterium,1.500461681,0.652560807,-1.201222229,ERR1310122
Bacteroides,1.246537396,23.3933162,4.230098321,ERR1310122
Eggerthella,1.061865189,0.336167688,-1.65934765,ERR1310122
Hespellia,0.992613112,1.087601345,0.131846423,ERR1310122
[Eubacterium] rectale[genus],0.900277008,1.799485861,0.999143886,ERR1310122
Butyricicoccus,0.530932595,0.237294839,-1.161847991,ERR1310122
Erysipelatoclostridium,0.530932595,0.909630216,0.776751464,ERR1310122
Clostridium,0.461680517,0.118647419,-1.96021413,ERR1310122
Anaerostipes,0.39242844,0.316393118,-0.310711377,ERR1310122
Parabacteroides,0.369344414,16.86770813,5.513153396,ERR1310122
Lactococcus,0.161588181,0.138421989,-0.223248536,ERR1310122
Bifidobacterium,35.50323176,3.942532576,-3.170755774,ERR1310123
Blautia,16.64358264,8.436351487,-0.980274907,ERR1310123
Ruminococcus,9.072022161,10.60808553,0.225668244,ERR1310123
Ruminiclostridium,4.224376731,0.300701637,-3.812333873,ERR1310123
Lachnoclostridium,2.16989843,4.911460074,1.178524457,ERR1310123
Collinsella,2.031394275,0.38422987,-2.402428698,ERR1310123
Eubacterium,1.500461681,0.434346809,-1.788487131,ERR1310123
Bacteroides,1.246537396,56.08085533,5.491510284,ERR1310123
Eggerthella,1.061865189,0.634814567,-0.742193479,ERR1310123
Hespellia,0.992613112,0.985633144,-0.010180741,ERR1310123
Butyricicoccus,0.530932595,0.150350819,-1.820195991,ERR1310123
Erysipelatoclostridium,0.530932595,0.417641163,-0.346264802,ERR1310123
Anaerostipes,0.39242844,1.269629135,1.693905636,ERR1310123
Parabacteroides,0.369344414,4.577347143,3.631473047,ERR1310123
Bifidobacterium,35.50323176,1.541236268,-4.525790409,ERR1310124
Blautia,16.64358264,21.38055419,0.361333232,ERR1310124
Ruminococcus,9.072022161,1.475651746,-2.620071879,ERR1310124
Streptococcus,7.779316713,0.147565175,-5.720219253,ERR1310124
Ruminiclostridium,4.224376731,0.803410395,-2.394529467,ERR1310124
Roseburia,3.78578024,0.180357436,-4.391659859,ERR1310124
Lachnoclostridium,2.16989843,11.2313494,2.371831853,ERR1310124
Collinsella,2.031394275,1.049352353,-0.952971092,ERR1310124
Eubacterium,1.500461681,0.32792261,-2.193979191,ERR1310124
Bacteroides,1.246537396,28.16855222,4.498087346,ERR1310124
Eggerthella,1.061865189,0.131169044,-3.017101429,ERR1310124
Hespellia,0.992613112,1.311690441,0.402123867,ERR1310124
[Eubacterium] rectale[genus],0.900277008,1.475651746,0.712911405,ERR1310124
Butyricicoccus,0.530932595,0.131169044,-2.017101429,ERR1310124
Erysipelatoclostridium,0.530932595,0.688637482,0.375215994,ERR1310124
Anaerostipes,0.39242844,0.459091654,0.226352608,ERR1310124
Parabacteroides,0.369344414,20.97065093,5.827261076,ERR1310124
Lactococcus,0.161588181,0.213149697,0.399545323,ERR1310124
Bifidobacterium,35.50323176,0.564317754,-5.975298805,ERR1310125
Blautia,16.64358264,27.34770655,0.716453834,ERR1310125
Ruminococcus,9.072022161,3.458254956,-1.39137993,ERR1310125
Streptococcus,7.779316713,0.491969324,-3.983003176,ERR1310125
Ruminiclostridium,4.224376731,0.564317754,-2.904158856,ERR1310125
Roseburia,3.78578024,0.188105918,-4.330973523,ERR1310125
Lachnoclostridium,2.16989843,11.0693098,2.35086585,ERR1310125
Collinsella,2.031394275,2.676891911,0.398088606,ERR1310125
Eubacterium,1.500461681,0.28939372,-2.374300954,ERR1310125
Bacteroides,1.246537396,25.94414701,4.379411034,ERR1310125
Eggerthella,1.061865189,0.491969324,-1.109960351,ERR1310125
Hespellia,0.992613112,1.548256403,0.641340995,ERR1310125
[Eubacterium] rectale[genus],0.900277008,1.070756765,0.250189911,ERR1310125
Butyricicoccus,0.530932595,0.21704529,-1.290532597,ERR1310125
Erysipelatoclostridium,0.530932595,0.477499638,-0.153029073,ERR1310125
Anaerostipes,0.39242844,0.593257126,0.596227927,ERR1310125
Parabacteroides,0.369344414,10.59181016,4.841838602,ERR1310125
Lactococcus,0.161588181,0.781363044,2.273671344,ERR1310125
Peptoniphilus,0.115420129,0.130227174,0.17413567,ERR1310125
Blautia,58.02025173,20.48726467,-1.501829177,ERR1310126
Bifidobacterium,17.67767578,33.89811739,0.939276547,ERR1310126
Streptococcus,13.797672,0.132890365,-6.698044547,ERR1310126
Lachnoclostridium,2.526734172,6.899224806,1.449160378,ERR1310126
[Eubacterium] dolichum[genus],1.00312293,1.893687708,0.916700017,ERR1310126
Clostridium,0.700293366,0.210409745,-1.734757895,ERR1310126
Hespellia,0.473171193,2.458471761,2.377327634,ERR1310126
Peptoniphilus,0.255512444,0.276854928,0.115736645,ERR1310126
Eggerthella,0.141951358,0.620155039,2.127232283,ERR1310126
Blautia,58.02025173,34.45491252,-0.75184686,ERR1310127
Bifidobacterium,17.67767578,11.57469717,-0.610954156,ERR1310127
Lachnoclostridium,2.526734172,9.735307313,1.945952629,ERR1310127
[Eubacterium] dolichum[genus],1.00312293,1.637505608,0.707001432,ERR1310127
Clostridium,0.700293366,0.358905339,-0.964356038,ERR1310127
Hespellia,0.473171193,2.175863616,2.201153981,ERR1310127
Peptoniphilus,0.255512444,0.403768506,0.660134827,ERR1310127
Eggerthella,0.141951358,0.605652759,2.093094235,ERR1310127
Blautia,58.02025173,44.41316587,-0.385569141,ERR1310128
Bifidobacterium,17.67767578,13.42572542,-0.396928563,ERR1310128
Lachnoclostridium,2.526734172,10.22087484,2.016172889,ERR1310128
[Eubacterium] dolichum[genus],1.00312293,1.970550022,0.974099957,ERR1310128
Clostridium,0.700293366,0.238198354,-1.555795975,ERR1310128
Hespellia,0.473171193,2.360329147,2.318553907,ERR1310128
Peptoniphilus,0.255512444,1.40753573,2.461706082,ERR1310128
Eggerthella,0.141951358,0.346470333,1.287335176,ERR1310128
Blautia,58.02025173,29.066918,-0.997178446,ERR1310129
Bifidobacterium,17.67767578,36.15457116,1.032249459,ERR1310129
Streptococcus,13.797672,0.395852969,-5.123316388,ERR1310129
Lachnoclostridium,2.526734172,6.427898209,1.347073191,ERR1310129
[Eubacterium] dolichum[genus],1.00312293,0.810556079,-0.307514506,ERR1310129
Clostridium,0.700293366,0.188501414,-1.893384077,ERR1310129
Hespellia,0.473171193,2.1866164,2.208265999,ERR1310129
Peptoniphilus,0.255512444,0.150801131,-0.760746309,ERR1310129
Eggerthella,0.141951358,0.358152686,1.335178111,ERR1310129
Blautia,58.02025173,42.0177593,-0.465557326,ERR1310130
Bifidobacterium,17.67767578,37.29453996,1.077035825,ERR1310130
Streptococcus,13.797672,1.020215379,-3.757479211,ERR1310130
Lachnoclostridium,2.526734172,8.199508785,1.698263591,ERR1310130
[Eubacterium] dolichum[genus],1.00312293,3.400717929,1.761340932,ERR1310130
Clostridium,0.700293366,0.113357264,-2.627082574,ERR1310130
Hespellia,0.473171193,2.909503117,2.620338642,ERR1310130
Peptoniphilus,0.255512444,0.132250142,-0.950124289,ERR1310130
Eggerthella,0.141951358,1.492537313,3.394298443,ERR1310130
Blautia,58.02025173,28.03418803,-1.04936927,ERR1310131
Bifidobacterium,17.67767578,28.29717291,0.67872932,ERR1310131
